"account_type","guid","race","class","level","primary_profession_count","primary_professions","secondary_profession_count","secondary_professions","riding_skill"
"RNDBOT","25313","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25314","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25315","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25316","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25317","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25318","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25319","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25320","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25321","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25322","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25323","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25324","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25325","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25326","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25327","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25328","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25329","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25330","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25331","2","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25332","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25333","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25334","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25335","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25336","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25337","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25338","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25339","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25340","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25341","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25342","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25343","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25344","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25345","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25346","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25347","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25348","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25349","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25350","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25351","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25352","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25353","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25354","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25355","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25356","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25357","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25358","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25359","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25360","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25361","7","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25362","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25363","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25364","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25365","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25366","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25367","3","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25368","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25369","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25370","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25371","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25372","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25373","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25374","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25375","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25376","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25377","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25378","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25379","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25380","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25381","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25382","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25383","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25384","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25385","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25386","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25387","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25388","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25389","3","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25390","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25391","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25392","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25393","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25394","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25395","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25396","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25397","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25398","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25399","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25400","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25401","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25402","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25403","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25404","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25405","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25406","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25407","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25408","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25409","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25410","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25411","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25412","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25413","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25414","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25415","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25416","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25417","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25418","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25419","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25420","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25421","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25422","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25423","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25424","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25425","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25426","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25427","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25428","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25429","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25430","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25431","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25432","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25433","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25434","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25435","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25436","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25437","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25438","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25439","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25440","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25441","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25442","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25443","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25444","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25445","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25446","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25447","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25448","2","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25449","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25450","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25451","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25452","2","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25453","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25454","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25455","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25456","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25457","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25458","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25459","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25460","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25461","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25462","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25463","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25464","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25465","8","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25466","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25467","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25468","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25469","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25470","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25471","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25472","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25473","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25474","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25475","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25476","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25477","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25478","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25479","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25480","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25481","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25482","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25483","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25484","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25485","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25486","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25487","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25488","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25489","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25490","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25491","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25492","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25493","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25494","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25495","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25496","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25497","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25498","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25499","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25500","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25501","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25502","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25503","8","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25504","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25505","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25506","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25507","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25508","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25509","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25510","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25511","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25512","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25513","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25514","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25515","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25516","6","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25517","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25518","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25519","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25520","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25521","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25522","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25523","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25524","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25525","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25526","10","2","7","0","NULL","0","NULL","NULL"
"RNDBOT","25527","3","3","6","0","NULL","0","NULL","NULL"
"RNDBOT","25528","9","1","6","0","NULL","0","NULL","NULL"
"RNDBOT","25529","10","2","6","0","NULL","0","NULL","NULL"
"RNDBOT","25530","1","5","6","0","NULL","0","NULL","NULL"
"RNDBOT","25531","1","2","7","0","NULL","0","NULL","NULL"
"RNDBOT","25532","2","3","6","0","NULL","0","NULL","NULL"
"RNDBOT","25533","9","9","6","0","NULL","0","NULL","NULL"
"RNDBOT","25534","1","1","7","0","NULL","0","NULL","NULL"
"RNDBOT","25535","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25536","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25537","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25538","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25539","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25540","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25541","8","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25542","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25543","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25544","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25545","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25546","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25547","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25548","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25549","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25550","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25551","2","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25552","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25553","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25554","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25555","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25556","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25557","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25558","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25559","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25560","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25561","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25562","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25563","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25564","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25565","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25566","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25567","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25568","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25569","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25570","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25571","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25572","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25573","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25574","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25575","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25576","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25577","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25578","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25579","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25580","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25581","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25582","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25583","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25584","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25585","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25586","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25587","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25588","6","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25589","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25590","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25591","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25592","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25593","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25594","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25595","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25596","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25597","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25598","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25599","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25600","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25601","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25602","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25603","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25604","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25605","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25606","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25607","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25608","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25609","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25610","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25611","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25612","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25613","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25614","7","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25615","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25616","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25617","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25618","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25619","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25620","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25621","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25622","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25623","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25624","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25625","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25626","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25627","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25628","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25629","6","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25630","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25631","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","25632","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25633","6","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25634","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25635","3","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25636","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25637","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25638","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25639","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25640","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25641","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","25642","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25643","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25644","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25645","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25646","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25647","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25648","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25649","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25650","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","25651","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","25652","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25653","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25654","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","25655","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25656","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","25657","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","25658","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","25659","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25660","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25661","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","25662","3","2","1","0","NULL","0","NULL","NULL"
